program,filename,nfrags,fraglen,total_sequences,total_reads,dropped_reads,incorrect_length,correct_len_incorrect_seq,perfectly_reconstructed,dropped_reads_percentage,incorrect_length_percentage,correct_len_incorrect_seq_percentage,perfectly_reconstructed_percentage,divergent_reads,
AdapterRemoval,gen_n1000000_l49_merged.fq,1000000,49,999925,1000000,-75,0,10220,989780,-0.007,0.0,1.022,98.978,10220,
AdapterRemoval,gen_n1000000_l4_merged.fq,1000000,4,999896,1000000,-104,0,1727,998273,-0.01,0.0,0.173,99.827,1727,
AdapterRemoval,gen_n1000000_l50_merged.fq,1000000,50,999927,1000000,-73,0,10733,989267,-0.007,0.0,1.073,98.927,10733,
AdapterRemoval,gen_n1000000_l51_merged.fq,1000000,51,999919,1000000,-81,0,10563,989437,-0.008,0.0,1.056,98.944,10563,
AdapterRemoval,gen_n1000000_l52_merged.fq,1000000,52,999920,1000000,-80,0,11036,988964,-0.008,0.0,1.104,98.896,11036,
AdapterRemoval,gen_n1000000_l53_merged.fq,1000000,53,999912,1000000,-88,0,10996,989004,-0.009,0.0,1.1,98.9,10996,
AdapterRemoval,gen_n1000000_l54_merged.fq,1000000,54,999922,1000000,-78,0,11292,988708,-0.008,0.0,1.129,98.871,11292,
AdapterRemoval,gen_n1000000_l55_merged.fq,1000000,55,999914,1000000,-86,0,11507,988493,-0.009,0.0,1.151,98.849,11507,
AdapterRemoval,gen_n1000000_l56_merged.fq,1000000,56,999916,1000000,-84,0,11829,988171,-0.008,0.0,1.183,98.817,11829,
AdapterRemoval,gen_n1000000_l57_merged.fq,1000000,57,999900,1000000,-100,0,11804,988196,-0.01,0.0,1.18,98.82,11804,
AdapterRemoval,gen_n1000000_l58_merged.fq,1000000,58,999915,1000000,-85,0,12276,987724,-0.009,0.0,1.228,98.772,12276,
AdapterRemoval,gen_n1000000_l59_merged.fq,1000000,59,999905,1000000,-95,0,12572,987428,-0.009,0.0,1.257,98.743,12572,
AdapterRemoval,gen_n1000000_l5_merged.fq,1000000,5,999925,1000000,-75,0,2234,997766,-0.007,0.0,0.223,99.777,2234,
AdapterRemoval,gen_n1000000_l60_merged.fq,1000000,60,999917,1000000,-83,0,12526,987474,-0.008,0.0,1.253,98.747,12526,
AdapterRemoval,gen_n1000000_l61_merged.fq,1000000,61,999918,1000000,-82,0,12800,987200,-0.008,0.0,1.28,98.72,12800,
AdapterRemoval,gen_n1000000_l62_merged.fq,1000000,62,999910,1000000,-90,0,12982,987018,-0.009,0.0,1.298,98.702,12982,
AdapterRemoval,gen_n1000000_l63_merged.fq,1000000,63,999911,1000000,-89,0,13148,986852,-0.009,0.0,1.315,98.685,13148,
AdapterRemoval,gen_n1000000_l64_merged.fq,1000000,64,999922,1000000,-78,0,13627,986373,-0.008,0.0,1.363,98.637,13627,
AdapterRemoval,gen_n1000000_l65_merged.fq,1000000,65,999920,1000000,-80,0,13688,986312,-0.008,0.0,1.369,98.631,13688,
AdapterRemoval,gen_n1000000_l66_merged.fq,1000000,66,999904,1000000,-96,0,13888,986112,-0.01,0.0,1.389,98.611,13888,
AdapterRemoval,gen_n1000000_l67_merged.fq,1000000,67,999925,1000000,-75,0,14118,985882,-0.007,0.0,1.412,98.588,14118,
AdapterRemoval,gen_n1000000_l68_merged.fq,1000000,68,999915,1000000,-85,0,14433,985567,-0.009,0.0,1.443,98.557,14433,
AdapterRemoval,gen_n1000000_l69_merged.fq,1000000,69,999916,1000000,-84,0,14616,985384,-0.008,0.0,1.462,98.538,14616,
AdapterRemoval,gen_n1000000_l6_merged.fq,1000000,6,999916,1000000,-84,0,2228,997772,-0.008,0.0,0.223,99.777,2228,
AdapterRemoval,gen_n1000000_l70_merged.fq,1000000,70,999901,1000000,-99,0,14939,985061,-0.01,0.0,1.494,98.506,14939,
AdapterRemoval,gen_n1000000_l71_merged.fq,1000000,71,999895,1000000,-105,0,15068,984932,-0.011,0.0,1.507,98.493,15068,
AdapterRemoval,gen_n1000000_l72_merged.fq,1000000,72,999909,1000000,-91,0,15513,984487,-0.009,0.0,1.551,98.449,15513,
AdapterRemoval,gen_n1000000_l73_merged.fq,1000000,73,999926,1000000,-74,0,15638,984362,-0.007,0.0,1.564,98.436,15638,
AdapterRemoval,gen_n1000000_l74_merged.fq,1000000,74,999914,1000000,-86,0,15924,984076,-0.009,0.0,1.592,98.408,15924,
AdapterRemoval,gen_n1000000_l75_merged.fq,1000000,75,999929,1000000,-71,0,15914,984086,-0.007,0.0,1.591,98.409,15914,
AdapterRemoval,gen_n1000000_l76_merged.fq,1000000,76,999914,1000000,-86,0,16157,983843,-0.009,0.0,1.616,98.384,16157,
AdapterRemoval,gen_n1000000_l77_merged.fq,1000000,77,999902,1000000,-98,0,16457,983543,-0.01,0.0,1.646,98.354,16457,
AdapterRemoval,gen_n1000000_l78_merged.fq,1000000,78,999918,1000000,-82,0,16763,983237,-0.008,0.0,1.676,98.324,16763,
AdapterRemoval,gen_n1000000_l79_merged.fq,1000000,79,999921,1000000,-79,0,16794,983206,-0.008,0.0,1.679,98.321,16794,
AdapterRemoval,gen_n1000000_l7_merged.fq,1000000,7,999912,1000000,-88,0,2193,997807,-0.009,0.0,0.219,99.781,2193,
AdapterRemoval,gen_n1000000_l80_merged.fq,1000000,80,999907,1000000,-93,0,17080,982920,-0.009,0.0,1.708,98.292,17080,
AdapterRemoval,gen_n1000000_l81_merged.fq,1000000,81,999923,1000000,-77,0,17328,982672,-0.008,0.0,1.733,98.267,17328,
AdapterRemoval,gen_n1000000_l82_merged.fq,1000000,82,999924,1000000,-76,0,17743,982257,-0.008,0.0,1.774,98.226,17743,
AdapterRemoval,gen_n1000000_l83_merged.fq,1000000,83,999923,1000000,-77,0,17588,982412,-0.008,0.0,1.759,98.241,17588,
AdapterRemoval,gen_n1000000_l84_merged.fq,1000000,84,999906,1000000,-94,0,17921,982079,-0.009,0.0,1.792,98.208,17921,
AdapterRemoval,gen_n1000000_l85_merged.fq,1000000,85,999916,1000000,-84,0,18222,981778,-0.008,0.0,1.822,98.178,18222,
AdapterRemoval,gen_n1000000_l86_merged.fq,1000000,86,999921,1000000,-79,0,18651,981349,-0.008,0.0,1.865,98.135,18651,
AdapterRemoval,gen_n1000000_l87_merged.fq,1000000,87,999935,1000000,-65,0,18702,981298,-0.006,0.0,1.87,98.13,18702,
AdapterRemoval,gen_n1000000_l88_merged.fq,1000000,88,999924,1000000,-76,0,18733,981267,-0.008,0.0,1.873,98.127,18733,
AdapterRemoval,gen_n1000000_l89_merged.fq,1000000,89,999911,1000000,-89,0,18830,981170,-0.009,0.0,1.883,98.117,18830,
AdapterRemoval,gen_n1000000_l8_merged.fq,1000000,8,999921,1000000,-79,0,2312,997688,-0.008,0.0,0.231,99.769,2312,
AdapterRemoval,gen_n1000000_l90_merged.fq,1000000,90,999923,1000000,-77,0,19255,980745,-0.008,0.0,1.926,98.075,19255,
AdapterRemoval,gen_n1000000_l91_merged.fq,1000000,91,999915,1000000,-85,0,19694,980306,-0.009,0.0,1.969,98.031,19694,
AdapterRemoval,gen_n1000000_l92_merged.fq,1000000,92,999916,1000000,-84,0,19826,980174,-0.008,0.0,1.983,98.017,19826,
AdapterRemoval,gen_n1000000_l93_merged.fq,1000000,93,999908,1000000,-92,0,20055,979945,-0.009,0.0,2.006,97.995,20055,
AdapterRemoval,gen_n1000000_l94_merged.fq,1000000,94,999916,1000000,-84,0,20425,979575,-0.008,0.0,2.042,97.957,20425,
AdapterRemoval,gen_n1000000_l95_merged.fq,1000000,95,999918,1000000,-82,0,20693,979307,-0.008,0.0,2.069,97.931,20693,
AdapterRemoval,gen_n1000000_l96_merged.fq,1000000,96,999915,1000000,-85,0,20925,979075,-0.009,0.0,2.092,97.907,20925,
AdapterRemoval,gen_n1000000_l97_merged.fq,1000000,97,999915,1000000,-85,0,21048,978952,-0.009,0.0,2.105,97.895,21048,
AdapterRemoval,gen_n1000000_l98_merged.fq,1000000,98,999919,1000000,-81,0,21486,978514,-0.008,0.0,2.149,97.851,21486,
AdapterRemoval,gen_n1000000_l99_merged.fq,1000000,99,999915,1000000,-85,0,21765,978235,-0.009,0.0,2.176,97.823,21765,
AdapterRemoval,gen_n1000000_l9_merged.fq,1000000,9,999911,1000000,-89,0,2305,997695,-0.009,0.0,0.231,99.769,2305,
bbmerge,gen_n1000000_l1000_merged.fq,1000000,1000,999921,881,999040,881,0,0,99.904,0.088,0.0,0.0,881,
bbmerge,gen_n1000000_l100_merged.fq,1000000,100,999928,985706,14222,0,29792,955914,1.422,0.0,2.979,95.591,29792,
bbmerge,gen_n1000000_l101_merged.fq,1000000,101,999921,983308,16613,0,29876,953432,1.661,0.0,2.988,95.343,29876,
bbmerge,gen_n1000000_l102_merged.fq,1000000,102,999926,984351,15575,0,30536,953815,1.558,0.0,3.054,95.382,30536,
bbmerge,gen_n1000000_l103_merged.fq,1000000,103,999915,984651,15264,0,30584,954067,1.526,0.0,3.058,95.407,30584,
bbmerge,gen_n1000000_l104_merged.fq,1000000,104,999911,984969,14942,0,30999,953970,1.494,0.0,3.1,95.397,30999,
bbmerge,gen_n1000000_l105_merged.fq,1000000,105,999920,984716,15204,0,31226,953490,1.52,0.0,3.123,95.349,31226,
bbmerge,gen_n1000000_l106_merged.fq,1000000,106,999938,984846,15092,0,31712,953134,1.509,0.0,3.171,95.313,31712,
bbmerge,gen_n1000000_l107_merged.fq,1000000,107,999913,985243,14670,0,32584,952659,1.467,0.0,3.258,95.266,32584,
bbmerge,gen_n1000000_l108_merged.fq,1000000,108,999922,986351,13571,0,32598,953753,1.357,0.0,3.26,95.375,32598,
bbmerge,gen_n1000000_l109_merged.fq,1000000,109,999923,988483,11440,0,33087,955396,1.144,0.0,3.309,95.54,33087,
bbmerge,gen_n1000000_l10_merged.fq,1000000,10,999901,510255,489646,0,4,510251,48.965,0.0,0.0,51.025,4,
bbmerge,gen_n1000000_l110_merged.fq,1000000,110,999916,988207,11709,0,33526,954681,1.171,0.0,3.353,95.468,33526,
bbmerge,gen_n1000000_l111_merged.fq,1000000,111,999908,986097,13811,0,33781,952316,1.381,0.0,3.378,95.232,33781,
bbmerge,gen_n1000000_l112_merged.fq,1000000,112,999924,987247,12677,0,34111,953136,1.268,0.0,3.411,95.314,34111,
bbmerge,gen_n1000000_l113_merged.fq,1000000,113,999914,987743,12171,0,34392,953351,1.217,0.0,3.439,95.335,34392,
bbmerge,gen_n1000000_l114_merged.fq,1000000,114,999932,988300,11632,0,35168,953132,1.163,0.0,3.517,95.313,35168,
bbmerge,gen_n1000000_l115_merged.fq,1000000,115,999935,989041,10894,0,35647,953394,1.089,0.0,3.565,95.339,35647,
bbmerge,gen_n1000000_l116_merged.fq,1000000,116,999926,987663,12263,0,35593,952070,1.226,0.0,3.559,95.207,35593,
bbmerge,gen_n1000000_l117_merged.fq,1000000,117,999917,988187,11730,0,36353,951834,1.173,0.0,3.635,95.183,36353,
bbmerge,gen_n1000000_l118_merged.fq,1000000,118,999936,989144,10792,0,36492,952652,1.079,0.0,3.649,95.265,36492,
bbmerge,gen_n1000000_l119_merged.fq,1000000,119,999928,990664,9264,0,37140,953524,0.926,0.0,3.714,95.352,37140,
bbmerge,gen_n1000000_l11_merged.fq,1000000,11,999928,810080,189848,0,7,810073,18.985,0.0,0.001,81.007,7,
bbmerge,gen_n1000000_l120_merged.fq,1000000,120,999913,989958,9955,0,37685,952273,0.996,0.0,3.769,95.227,37685,
bbmerge,gen_n1000000_l121_merged.fq,1000000,121,999915,988593,11322,0,37677,950916,1.132,0.0,3.768,95.092,37677,
bbmerge,gen_n1000000_l122_merged.fq,1000000,122,999926,988656,11270,0,38245,950411,1.127,0.0,3.825,95.041,38245,
bbmerge,gen_n1000000_l123_merged.fq,1000000,123,999926,989380,10546,0,38819,950561,1.055,0.0,3.882,95.056,38819,
bbmerge,gen_n1000000_l124_merged.fq,1000000,124,999907,989149,10758,0,39296,949853,1.076,0.0,3.93,94.985,39296,
bbmerge,gen_n1000000_l125_merged.fq,1000000,125,999938,988908,11030,0,39476,949432,1.103,0.0,3.948,94.943,39476,
bbmerge,gen_n1000000_l126_merged.fq,1000000,126,999918,986004,13914,0,41947,944057,1.391,0.0,4.195,94.406,41947,
bbmerge,gen_n1000000_l127_merged.fq,1000000,127,999911,985609,14302,0,44236,941373,1.43,0.0,4.424,94.137,44236,
bbmerge,gen_n1000000_l128_merged.fq,1000000,128,999924,985225,14699,0,46256,938969,1.47,0.0,4.626,93.897,46256,
bbmerge,gen_n1000000_l129_merged.fq,1000000,129,999908,984545,15363,0,48856,935689,1.536,0.0,4.886,93.569,48856,
bbmerge,gen_n1000000_l12_merged.fq,1000000,12,999912,864876,135036,0,7,864869,13.504,0.0,0.001,86.487,7,
bbmerge,gen_n1000000_l130_merged.fq,1000000,130,999922,984721,15201,0,51981,932740,1.52,0.0,5.198,93.274,51981,
bbmerge,gen_n1000000_l131_merged.fq,1000000,131,999914,983765,16149,0,54538,929227,1.615,0.0,5.454,92.923,54538,
bbmerge,gen_n1000000_l132_merged.fq,1000000,132,999903,982817,17086,0,57386,925431,1.709,0.0,5.739,92.543,57386,
bbmerge,gen_n1000000_l133_merged.fq,1000000,133,999924,982516,17408,0,59239,923277,1.741,0.0,5.924,92.328,59239,
bbmerge,gen_n1000000_l134_merged.fq,1000000,134,999910,982489,17421,0,61324,921165,1.742,0.0,6.132,92.117,61324,
bbmerge,gen_n1000000_l135_merged.fq,1000000,135,999914,983723,16191,0,63120,920603,1.619,0.0,6.312,92.06,63120,
bbmerge,gen_n1000000_l136_merged.fq,1000000,136,999919,982273,17646,0,65637,916636,1.765,0.0,6.564,91.664,65637,
bbmerge,gen_n1000000_l137_merged.fq,1000000,137,999921,982815,17106,0,67442,915373,1.711,0.0,6.744,91.537,67442,
bbmerge,gen_n1000000_l138_merged.fq,1000000,138,999916,982881,17035,0,69875,913006,1.704,0.0,6.988,91.301,69875,
bbmerge,gen_n1000000_l139_merged.fq,1000000,139,999922,981994,17928,0,72228,909766,1.793,0.0,7.223,90.977,72228,
bbmerge,gen_n1000000_l13_merged.fq,1000000,13,999925,892386,107539,0,7,892379,10.754,0.0,0.001,89.238,7,
bbmerge,gen_n1000000_l140_merged.fq,1000000,140,999928,982847,17081,0,74183,908664,1.708,0.0,7.418,90.866,74183,
bbmerge,gen_n1000000_l141_merged.fq,1000000,141,999935,980987,18948,0,75644,905343,1.895,0.0,7.564,90.534,75644,
bbmerge,gen_n1000000_l142_merged.fq,1000000,142,999939,980957,18982,0,78173,902784,1.898,0.0,7.817,90.278,78173,
bbmerge,gen_n1000000_l143_merged.fq,1000000,143,999923,980773,19150,0,79992,900781,1.915,0.0,7.999,90.078,79992,
bbmerge,gen_n1000000_l144_merged.fq,1000000,144,999931,980583,19348,0,82106,898477,1.935,0.0,8.211,89.848,82106,
bbmerge,gen_n1000000_l145_merged.fq,1000000,145,999928,982115,17813,0,84763,897352,1.781,0.0,8.476,89.735,84763,
bbmerge,gen_n1000000_l146_merged.fq,1000000,146,999929,980498,19431,0,86295,894203,1.943,0.0,8.63,89.42,86295,
bbmerge,gen_n1000000_l147_merged.fq,1000000,147,999921,980733,19188,0,89008,891725,1.919,0.0,8.901,89.172,89008,
bbmerge,gen_n1000000_l148_merged.fq,1000000,148,999912,980811,19101,0,90996,889815,1.91,0.0,9.1,88.981,90996,
bbmerge,gen_n1000000_l149_merged.fq,1000000,149,999919,980301,19618,0,92526,887775,1.962,0.0,9.253,88.778,92526,
bbmerge,gen_n1000000_l14_merged.fq,1000000,14,999918,900148,99770,0,7,900141,9.977,0.0,0.001,90.014,7,
bbmerge,gen_n1000000_l150_merged.fq,1000000,150,999914,981132,18782,0,95120,886012,1.878,0.0,9.512,88.601,95120,
bbmerge,gen_n1000000_l151_merged.fq,1000000,151,999923,980719,19204,0,97024,883695,1.92,0.0,9.702,88.37,97024,
bbmerge,gen_n1000000_l152_merged.fq,1000000,152,999920,980150,19770,0,98874,881276,1.977,0.0,9.887,88.128,98874,
bbmerge,gen_n1000000_l153_merged.fq,1000000,153,999914,979177,20737,0,101617,877560,2.074,0.0,10.162,87.756,101617,
bbmerge,gen_n1000000_l154_merged.fq,1000000,154,999923,978945,20978,0,103243,875702,2.098,0.0,10.324,87.57,103243,
bbmerge,gen_n1000000_l155_merged.fq,1000000,155,999916,980306,19610,0,106049,874257,1.961,0.0,10.605,87.426,106049,
bbmerge,gen_n1000000_l156_merged.fq,1000000,156,999920,978663,21257,0,107405,871258,2.126,0.0,10.741,87.126,107405,
bbmerge,gen_n1000000_l157_merged.fq,1000000,157,999892,978736,21156,0,109314,869422,2.116,0.0,10.931,86.942,109314,
bbmerge,gen_n1000000_l158_merged.fq,1000000,158,999933,978492,21441,0,111598,866894,2.144,0.0,11.16,86.689,111598,
bbmerge,gen_n1000000_l159_merged.fq,1000000,159,999910,977666,22244,0,113036,864630,2.224,0.0,11.304,86.463,113036,
bbmerge,gen_n1000000_l15_merged.fq,1000000,15,999906,905600,94306,0,10,905590,9.431,0.0,0.001,90.559,10,
bbmerge,gen_n1000000_l160_merged.fq,1000000,160,999911,978995,20916,0,115586,863409,2.092,0.0,11.559,86.341,115586,
bbmerge,gen_n1000000_l161_merged.fq,1000000,161,999908,978714,21194,0,117698,861016,2.119,0.0,11.77,86.102,117698,
bbmerge,gen_n1000000_l162_merged.fq,1000000,162,999910,978468,21442,0,119532,858936,2.144,0.0,11.953,85.894,119532,
bbmerge,gen_n1000000_l163_merged.fq,1000000,163,999933,978067,21866,0,121556,856511,2.187,0.0,12.156,85.651,121556,
bbmerge,gen_n1000000_l164_merged.fq,1000000,164,999915,977814,22101,0,123534,854280,2.21,0.0,12.353,85.428,123534,
bbmerge,gen_n1000000_l165_merged.fq,1000000,165,999917,978789,21128,0,125803,852986,2.113,0.0,12.58,85.299,125803,
bbmerge,gen_n1000000_l166_merged.fq,1000000,166,999915,977330,22585,0,127893,849437,2.259,0.0,12.789,84.944,127893,
bbmerge,gen_n1000000_l167_merged.fq,1000000,167,999913,977485,22428,0,130514,846971,2.243,0.0,13.051,84.697,130514,
bbmerge,gen_n1000000_l168_merged.fq,1000000,168,999917,977032,22885,0,132204,844828,2.288,0.0,13.22,84.483,132204,
bbmerge,gen_n1000000_l169_merged.fq,1000000,169,999922,976032,23890,0,133923,842109,2.389,0.0,13.392,84.211,133923,
bbmerge,gen_n1000000_l16_merged.fq,1000000,16,999917,904839,95078,0,6,904833,9.508,0.0,0.001,90.483,6,
bbmerge,gen_n1000000_l170_merged.fq,1000000,170,999923,977383,22540,0,136476,840907,2.254,0.0,13.648,84.091,136476,
bbmerge,gen_n1000000_l171_merged.fq,1000000,171,999914,976270,23644,0,138457,837813,2.364,0.0,13.846,83.781,138457,
bbmerge,gen_n1000000_l172_merged.fq,1000000,172,999922,975658,24264,0,141013,834645,2.426,0.0,14.101,83.465,141013,
bbmerge,gen_n1000000_l173_merged.fq,1000000,173,999927,975374,24553,0,142902,832472,2.455,0.0,14.29,83.247,142902,
bbmerge,gen_n1000000_l174_merged.fq,1000000,174,999914,974109,25805,0,144265,829844,2.581,0.0,14.427,82.984,144265,
bbmerge,gen_n1000000_l175_merged.fq,1000000,175,999925,974061,25864,0,146300,827761,2.586,0.0,14.63,82.776,146300,
bbmerge,gen_n1000000_l176_merged.fq,1000000,176,999930,970860,29070,0,148235,822625,2.907,0.0,14.824,82.263,148235,
bbmerge,gen_n1000000_l177_merged.fq,1000000,177,999920,969362,30558,0,150079,819283,3.056,0.0,15.008,81.928,150079,
bbmerge,gen_n1000000_l178_merged.fq,1000000,178,999916,969869,30047,0,152344,817525,3.005,0.0,15.234,81.752,152344,
bbmerge,gen_n1000000_l179_merged.fq,1000000,179,999920,970005,29915,0,154596,815409,2.992,0.0,15.46,81.541,154596,
bbmerge,gen_n1000000_l17_merged.fq,1000000,17,999905,930043,69862,0,99,929944,6.986,0.0,0.01,92.994,99,
bbmerge,gen_n1000000_l180_merged.fq,1000000,180,999915,971117,28798,0,156619,814498,2.88,0.0,15.662,81.45,156619,
bbmerge,gen_n1000000_l181_merged.fq,1000000,181,999924,970672,29252,0,159095,811577,2.925,0.0,15.909,81.158,159095,
bbmerge,gen_n1000000_l182_merged.fq,1000000,182,999910,970761,29149,0,160987,809774,2.915,0.0,16.099,80.977,160987,
bbmerge,gen_n1000000_l183_merged.fq,1000000,183,999924,970124,29800,0,162594,807530,2.98,0.0,16.259,80.753,162594,
bbmerge,gen_n1000000_l184_merged.fq,1000000,184,999926,969447,30479,0,165046,804401,3.048,0.0,16.505,80.44,165046,
bbmerge,gen_n1000000_l185_merged.fq,1000000,185,999927,970096,29831,0,167550,802546,2.983,0.0,16.755,80.255,167550,
bbmerge,gen_n1000000_l186_merged.fq,1000000,186,999915,969798,30117,0,169894,799904,3.012,0.0,16.989,79.99,169894,
bbmerge,gen_n1000000_l187_merged.fq,1000000,187,999925,969825,30100,0,171902,797923,3.01,0.0,17.19,79.792,171902,
bbmerge,gen_n1000000_l188_merged.fq,1000000,188,999917,969015,30902,0,173782,795233,3.09,0.0,17.378,79.523,173782,
bbmerge,gen_n1000000_l189_merged.fq,1000000,189,999930,968558,31372,0,175364,793194,3.137,0.0,17.536,79.319,175364,
bbmerge,gen_n1000000_l18_merged.fq,1000000,18,999914,930439,69475,0,155,930284,6.947,0.0,0.015,93.028,155,
bbmerge,gen_n1000000_l190_merged.fq,1000000,190,999924,968557,31367,0,178212,790345,3.137,0.0,17.821,79.034,178212,
bbmerge,gen_n1000000_l191_merged.fq,1000000,191,999921,966353,33568,0,179853,786500,3.357,0.0,17.985,78.65,179853,
bbmerge,gen_n1000000_l192_merged.fq,1000000,192,999907,966005,33902,0,183214,782791,3.39,0.0,18.321,78.279,183214,
bbmerge,gen_n1000000_l193_merged.fq,1000000,193,999920,966257,33663,0,184266,781991,3.366,0.0,18.427,78.199,184266,
bbmerge,gen_n1000000_l194_merged.fq,1000000,194,999925,965287,34638,0,185643,779644,3.464,0.0,18.564,77.964,185643,
bbmerge,gen_n1000000_l195_merged.fq,1000000,195,999921,965474,34447,0,188955,776519,3.445,0.0,18.896,77.652,188955,
bbmerge,gen_n1000000_l196_merged.fq,1000000,196,999940,965140,34800,0,191840,773300,3.48,0.0,19.184,77.33,191840,
bbmerge,gen_n1000000_l197_merged.fq,1000000,197,999919,964636,35283,0,194110,770526,3.528,0.0,19.411,77.053,194110,
bbmerge,gen_n1000000_l198_merged.fq,1000000,198,999913,963643,36270,0,195835,767808,3.627,0.0,19.584,76.781,195835,
bbmerge,gen_n1000000_l199_merged.fq,1000000,199,999921,962530,37391,0,198637,763893,3.739,0.0,19.864,76.389,198637,
bbmerge,gen_n1000000_l19_merged.fq,1000000,19,999898,928351,71547,0,214,928137,7.155,0.0,0.021,92.814,214,
bbmerge,gen_n1000000_l1_merged.fq,1000000,1,999924,0,999924,0,0,0,99.992,0.0,0.0,0.0,0,
bbmerge,gen_n1000000_l200_merged.fq,1000000,200,999912,963046,36866,0,200667,762379,3.687,0.0,20.067,76.238,200667,
bbmerge,gen_n1000000_l201_merged.fq,1000000,201,999934,961753,38181,0,202837,758916,3.818,0.0,20.284,75.892,202837,
bbmerge,gen_n1000000_l202_merged.fq,1000000,202,999919,960495,39424,0,205277,755218,3.942,0.0,20.528,75.522,205277,
bbmerge,gen_n1000000_l203_merged.fq,1000000,203,999910,960867,39043,0,207926,752941,3.904,0.0,20.793,75.294,207926,
bbmerge,gen_n1000000_l204_merged.fq,1000000,204,999907,959662,40245,0,210160,749502,4.025,0.0,21.016,74.95,210160,
bbmerge,gen_n1000000_l205_merged.fq,1000000,205,999929,960137,39792,0,213101,747036,3.979,0.0,21.31,74.704,213101,
bbmerge,gen_n1000000_l206_merged.fq,1000000,206,999928,955319,44609,0,213585,741734,4.461,0.0,21.358,74.173,213585,
bbmerge,gen_n1000000_l207_merged.fq,1000000,207,999924,954156,45768,0,215680,738476,4.577,0.0,21.568,73.848,215680,
bbmerge,gen_n1000000_l208_merged.fq,1000000,208,999926,952980,46946,0,218553,734427,4.695,0.0,21.855,73.443,218553,
bbmerge,gen_n1000000_l209_merged.fq,1000000,209,999910,952809,47101,0,221597,731212,4.71,0.0,22.16,73.121,221597,
bbmerge,gen_n1000000_l20_merged.fq,1000000,20,999917,927380,72537,0,291,927089,7.254,0.0,0.029,92.709,291,
bbmerge,gen_n1000000_l210_merged.fq,1000000,210,999916,952739,47177,0,223299,729440,4.718,0.0,22.33,72.944,223299,
bbmerge,gen_n1000000_l211_merged.fq,1000000,211,999931,950551,49380,0,225999,724552,4.938,0.0,22.6,72.455,225999,
bbmerge,gen_n1000000_l212_merged.fq,1000000,212,999910,949173,50737,0,227931,721242,5.074,0.0,22.793,72.124,227931,
bbmerge,gen_n1000000_l213_merged.fq,1000000,213,999900,948292,51608,0,229252,719040,5.161,0.0,22.925,71.904,229252,
